எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறோம் .	3sgn	1pl	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறீர்கள் .	3sgn	2pl	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறார்கள் .	3sgn	3ple	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறன .	3sgn	3pln	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறாள் .	3sgn	3sgf	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறான் .	3sgn	3sgm	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகின்றேன் .	3sgn	1sg	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறன் .	3sgn	1sg	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறேன் .	3sgn	1sg	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறாய் .	3sgn	2sg	3	sg	n
எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுறுத்தப்பட்டதாக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறது.	எனினும் அவரது விஜயத்தின் போது அவரை சந்தித்தவர்கள் அச்சுசுத்தப் இட்டத் ஆக வெளியான தகவல்கள் தொடர்பில் அமெரிக்கா கவலை அடைகிறீர் .	3sgn	2sgh	3	sg	n
